,SigC,SigH,EpsC,EpsH
84,0.26128224963322283,0.17565247271582485,1.0670153492087497,0.1126950564607978
85,0.14904504576697947,0.21304129183012993,0.17508044384866953,0.05486201491206885
86,0.08762145852670074,0.10242095884587615,0.721041422018595,0.10733157474547626
87,0.27597732236608863,0.2699446651469916,0.6271762374050915,0.04516279596835375
88,0.31054237606003876,0.14592655104771257,0.6941783322686329,0.0581595464795828
89,0.12336889700964093,0.24303405507374554,0.5387053409710526,0.12431267879903318
90,0.13674446372315288,0.06389614420291037,1.1015287642570213,0.04184311181306839
91,0.25014532161876557,0.3082010354157537,0.2712016655810177,0.0956918141245842
92,0.2224646703340113,0.08408439380303026,0.49204564175736154,0.09292639896273613
93,0.18581184381619098,0.25368675967026505,0.8949350797150283,0.02958576664328575
94,0.05876497318968177,0.1598840646063909,0.34871838743891564,0.12705623663961887
95,0.32153302645310755,0.19515256766043604,0.9316290357824414,0.07039503432810307
96,0.31678958199918267,0.0934694087021053,0.824074709169194,0.04307312313467264
97,0.0539866466075182,0.2629676333339885,0.4260025597160682,0.10946088794618847
98,0.19059219490736723,0.15170370751526208,0.9717230531860143,0.05692953538149595
99,0.22720551695674657,0.18680141894333063,0.38399523385446516,0.11054360520094635
100,0.25488672256469724,0.13825127894803882,0.625717659112066,0.1380128100141883
101,0.14152426049113273,0.23524631043989214,0.7783062588976696,0.07443754520267248
102,0.11859116051346064,0.07278440540935845,0.21501680917143823,0.08196982581168413
103,0.30579834152013063,0.3169101736973971,1.0482281818429007,0.025543255992233754
104,0.2806082922965288,0.16797745690122245,0.24188509168252348,0.07207031570374967
105,0.09221871756017208,0.20525380348134786,1.136711777405627,0.12545003198087215
106,0.14444983806461095,0.11130739351268858,0.5912169138133525,0.027917758524417878
107,0.25664865504950285,0.27865197688899934,0.6821902005473152,0.09453986257314682
108,0.21138008758425714,0.054943568918854,0.9369083110969513,0.097781250923872
109,0.17360511422157288,0.3012229784624651,0.28757268508132544,0.039714034646749496
110,0.08504529763013124,0.12197884353157133,0.851117848913744,0.12224538005888463
111,0.34666842315346,0.21679523987136784,0.514653506144695,0.06031077601015568
112,0.3341628292575478,0.12377462692465634,1.1188625470090656,0.08411946624517441
113,0.07191612590104342,0.23152953034453094,0.2846894283382222,0.02335693746805191
114,0.16973993480205535,0.051940524186939,0.7076812968891113,0.13588507674634456
115,0.20806753262877464,0.28556469081062824,0.5560544467752799,0.07664578519761563
116,0.2738439304754138,0.10030630190577358,0.331411161583662,0.05102995373308659
117,0.16226432826370002,0.27205814236216247,0.9181753546515479,0.11647998251020909
118,0.10076921544969082,0.17777128716930746,0.47857722515687345,0.04895091161131859
119,0.28861052878201005,0.21092364082951098,0.8776130045460536,0.10350270316004755
120,0.29973936546593904,0.07031379494722932,0.4437728171765804,0.12073285948485137
121,0.11307787094265223,0.30178432031534613,0.7811989243069664,0.06172790717333555
122,0.12652725204825402,0.1395130903609097,0.3584627698622644,0.09925698522478343
123,0.239268496632576,0.24944662893284114,1.0068366351889444,0.03826010290533305
124,0.22857946064323187,0.16202997205313296,0.734539230601862,0.03318022031337023
125,0.19141551684588193,0.19300369056127964,0.6445295884935185,0.08937267262488605
126,0.06429368741810322,0.08193434511497616,1.0843533478658647,0.06684452619403601
127,0.32772277556359763,0.2558398268269375,0.18856302118953316,0.13065390851348638
128,0.32858182732015845,0.1178070465810597,0.7237745734447613,0.07730309952050447
129,0.0657783867791295,0.22130055624712258,0.6337611028686165,0.1352533571794629
130,0.1928630217909813,0.05896977154072374,1.0719004410715773,0.022721539698541165
131,0.22947570458054545,0.29686379339359703,0.1761138216741383,0.08477310236543417
132,0.23840641062706708,0.10714815859869123,0.46392717079054563,0.10285999637097121
133,0.12504558917135,0.28314473122823985,0.801349566969648,0.04959723871201277
134,0.11163225583732128,0.1720162215596065,0.37692887383904305,0.11712995562702419
135,0.2988412294536829,0.2008820563759655,1.0253065639611334,0.050390892960131176
136,0.28771246094256636,0.07742269661650061,0.34230732890497895,0.03691062219440937
137,0.09932353440672159,0.31313808433432133,0.9290678110215812,0.10060284562408925
138,0.16078259721398352,0.13349186660256238,0.49067275871243327,0.06307012155652046
139,0.27298191040754316,0.23913901650719344,0.8897123628970235,0.11937973275780679
140,0.2089639877900481,0.15632956686243416,1.0990653352731838,0.13198878169059755
141,0.17118723075836895,0.18304176144022494,0.26488838813453913,0.06548405826091767
142,0.07340061403810978,0.08869756449665875,0.6890834513874724,0.0880158828943968
143,0.3350220900028944,0.2668727712612599,0.5374603085525334,0.03451877169311047
144,0.3458086561411619,0.08636050703283399,0.9575515811653807,0.1117869283258915
145,0.08356131352484227,0.2516138693150133,0.30821214137151837,0.05571189239621163
146,0.17215718012303113,0.15772493127360943,0.8691101887220516,0.10823959536850454
147,0.21048427280038595,0.19710903136897834,0.5326495385423302,0.04431279666721821
148,0.25751002579927446,0.14395168413873763,0.23159419869389386,0.024314625784754754
149,0.14593221619725227,0.24520823956094684,1.1264171881552785,0.08320216171443463
150,0.09366390351206064,0.06602118602767587,0.578275090564601,0.07567355573177338
151,0.2815068574622273,0.3058772292630747,0.669252187404409,0.13678785443305969
152,0.3066971246153116,0.17394503724481913,0.605446558346413,0.09401068028062583
153,0.12003612630069256,0.21548277757875622,0.7580314618702977,0.02844323512166739
154,0.1430064206942916,0.10427814615890385,0.19690778464209288,0.12597183395177128
155,0.2557483134791255,0.2673528743060306,1.0301229674194006,0.07153745878487826
156,0.22630977705121041,0.04810171222593635,0.8344820555182173,0.06082526538521052
157,0.18914418369531633,0.29013638959638777,0.43640609228685495,0.12170521054416895
158,0.05250258762389422,0.1277339091412723,0.9842924757713452,0.039177514724433427
159,0.31592989210039374,0.2268368243249133,0.39656834902912375,0.09829938989132644
160,0.32063497649505734,0.05685315381642431,0.4733389741241932,0.13892059460282327
161,0.05731927426531911,0.29898364112339915,0.8762246019760146,0.07358778193593025
162,0.18433009488508106,0.11991947424784304,0.3288043624483049,0.0810619194060564
163,0.22160266814753415,0.2191848497586325,0.9117187070535495,0.026392911747097972
164,0.25104175889864566,0.16563593148346992,0.7063906754065304,0.04591533832252026
165,0.13819177756085993,0.20726115045510235,0.5509139915196224,0.10656065098941327
166,0.12485340302810073,0.11353258991613985,1.1125337500374763,0.05408744156360626
167,0.3114016189239919,0.2767614470915869,0.2822104651397094,0.1134439492225647
168,0.27683635624125597,0.13564388421084733,1.0853721609879283,0.0966970842704177
169,0.08910617576912046,0.23698791827075183,0.19343356303852052,0.04085622306913138
170,0.15049256859347224,0.07527485279366375,0.7410794324439018,0.12332943964749576
171,0.26217847568914293,0.3152850250573829,0.6472180616086348,0.05916846621781588
172,0.21515216836705803,0.09510908880736679,0.3634310634195804,0.06940448258072138
173,0.1767180868424475,0.26045826102606956,1.0079532147089019,0.1280578437820077
174,0.0790029956959188,0.14991388503834607,0.4465891702972352,0.03058369915932417
175,0.3411387450061738,0.18946044546086344,0.7878669914649798,0.09193217258900405
176,0.33961962228640913,0.16410611631348732,0.21421600387915968,0.05199636090546847
177,0.07803188404068351,0.19073083225358278,1.0435756478236988,0.1154544096067548
178,0.16655393624678255,0.07997514820750803,0.6189140880644322,0.047984383068978786
179,0.20436905333772304,0.2579962259437889,0.7753544165769591,0.10452816899865867
180,0.26838756604120134,0.06813895906880499,0.9669576959650963,0.08690305929630995
181,0.15614871261641383,0.30375853685010223,0.38308159067090597,0.020632510595023634
182,0.10395535873249173,0.14183806861098858,0.8209799741078168,0.1331016055122018
183,0.2923094389028847,0.24732275818847121,0.4190561106173321,0.07937031958252191
184,0.29406320294365285,0.0978657268844545,0.8556113830845802,0.032389050796628
185,0.10688908463343978,0.2737664895774797,0.5152971918528899,0.09010467596352101
186,0.12978670904412865,0.18036164657678455,0.9402144657183438,0.06763558819890023
187,0.2431870617903769,0.20906502106599512,0.2947286881653592,0.12992178335785867
188,0.23425576565787198,0.12558073621615767,0.5917478056989609,0.11777402877807619
189,0.19760473174974325,0.22898676724452527,0.6865709262060001,0.06474590361118317
190,0.06103466125205159,0.05025074390973896,0.24889817264676095,0.1022159229964018
191,0.32380435513332484,0.2879906367342919,1.139875024596788,0.03524222783744335
192,0.3263982007279992,0.11021434480231256,0.2620938517717645,0.0905090281367302
193,0.06298182178288698,0.2798125445116311,1.0953090345490724,0.03197468549013138
194,0.19947750568389894,0.16895047266781332,0.5479037655239924,0.12950101517140866
195,0.236631029099226,0.20421481058094654,0.7004886690478771,0.06803718529641628
196,0.24527843128889798,0.12087316769640893,0.9263268585184589,0.06339037753641606
197,0.13252933230251074,0.2179681742656976,0.33860273177623745,0.11911222018301489
198,0.10970609448850155,0.055904217913746834,0.9002075234638526,0.03658498749136925
199,0.29637315459549424,0.30019661268685016,0.5021315602324903,0.10086131736636163
200,0.289923937804997,0.15059726689290256,0.8038507912853732,0.11388001214712859
201,0.10209280345588923,0.1879735885504633,0.4673901411056518,0.05358809303492308
202,0.154214059561491,0.09442929290980101,1.01505112790931,0.10611531857401134
203,0.2657811939716339,0.2619405027711764,0.36571168811544774,0.04640907946974039
204,0.20206476058810952,0.07169059191178531,0.6363140381244943,0.021283081956207754
205,0.16373128425329925,0.3180699765328318,0.7272911349643021,0.08626250106841327
206,0.07528132982552052,0.13922352992743253,0.16591197682674974,0.07873617853969336
207,0.33753620050847527,0.23420655275229368,1.0607349662881345,0.1337549176439643
208,0.34301152788102623,0.1406193987727165,0.4331903693800792,0.04231612149626017
209,0.08137826807796955,0.2482743271151558,0.8322299735646694,0.09522522810846568
210,0.17931194137781858,0.06935403888206929,0.4075533294586464,0.0576956994459033
211,0.21709933783859015,0.3028115790206939,0.9943138115752488,0.12478475105017425
212,0.264995476603508,0.083028286755085,0.7547489859091118,0.12751982595771552
213,0.15280251130461692,0.2546801521340385,0.6031258430741727,0.06992321934551
214,0.09119753632694483,0.16105758886318655,1.041039314530231,0.09245364744216204
215,0.2795789705589414,0.19404331603832542,0.2068623673915863,0.030052095837891105
216,0.3094669748097658,0.05303370103985071,1.1294599212395027,0.07330525122582913
217,0.12224703989923,0.28440425133053215,0.23367330184206364,0.13922240637242794
218,0.13580628540366887,0.12280147894751281,0.6585755794981494,0.026691971123218538
219,0.24917921256273984,0.2325683910343796,0.5685621089220046,0.08077298849821091
220,0.2188521049916744,0.1788768307939172,0.3111862484818324,0.10779630109667779
221,0.18224666416645052,0.2097505742246285,0.9595639386039226,0.04469164595007896
222,0.05501497257500887,0.09934578105341643,0.5219061849264428,0.11222118176519871
223,0.3178123155608773,0.27308463628031315,0.8593285811055451,0.05532766439020634
224,0.31317819850519296,0.17110157904028894,0.9976987206254153,0.02839164797216654
225,0.05042028846219182,0.20206280110869557,0.3522129430724308,0.09407422784715892
226,0.18684330238029362,0.108067412215285,0.7903672774847597,0.07160557460039854
227,0.22348369685932995,0.28196039647050203,0.45005308625306933,0.12592116724699737
228,0.2538102143444121,0.06231873628497124,0.18323077255040407,0.12270992066711188
229,0.14040351370349527,0.2937850965121761,1.074207624500431,0.0598398407921195
230,0.11765180146321655,0.11445449181180448,0.6497719314880669,0.09730756241828205
231,0.3048334120772779,0.22438386422581974,0.744595051995106,0.04017946977168322
232,0.28432041229680177,0.09230942077189684,0.5613565028503537,0.057402273043990135
233,0.095977293420583,0.2640570960873738,0.7177968313628807,0.11007726214826108
234,0.14802473513409495,0.15271294897329063,0.2794168634004891,0.04260954767465591
235,0.26025148285552857,0.18586113647557795,1.108776507345028,0.10993271678686144
236,0.21235593417659404,0.13284441144019365,0.8867207045111805,0.08243365809321404
237,0.17453357512131334,0.2405868184203282,0.4847968410206958,0.0250711689889431
238,0.08615857949480416,0.07807385164033621,0.9089768162544816,0.1375398150831461
239,0.3477524152956903,0.3116855208072811,0.3251007109602913,0.0749041459709406
240,0.3327212176285684,0.06294044801872223,0.6758952602680772,0.09879064172506333
241,0.07057454278692603,0.3092240227032453,0.5820338894328102,0.038732840120792394
242,0.1684355461038649,0.14703717969357968,1.1429168193850665,0.12120468877255917
243,0.20688169756904246,0.24185774219129236,0.2509782214356586,0.061264332160353666
244,0.27059757662937045,0.15890767035167663,0.5045528925962746,0.0663724396377802
245,0.1589188757352531,0.1961965133715421,0.8458307137640192,0.13111774124205114
246,0.09738542633131148,0.08517406402528285,0.2977037298992276,0.0336468206346035
247,0.28510954501107333,0.25253114485833794,0.942225881188549,0.08889967724680901
248,0.3009337573312223,0.12917966992687435,0.3940656254597008,0.13541944157332184
249,0.11437372183427215,0.2261871978584677,0.9769799700649454,0.07711967419832945
250,0.12785915294662117,0.0466513362750411,0.4158413223341107,0.08459060195833445
251,0.24071980947628618,0.2907896020198241,0.8187269501859321,0.02289219681173563
252,0.2320729616098106,0.10146446533035487,1.0544929369028657,0.048479976840317254
253,0.19480677200481294,0.27096685510315005,0.22416965200509875,0.10396724421530963
254,0.06765003921464086,0.1767623040303588,0.7720710023198276,0.05149538841098547
255,0.33095821337774395,0.21186418161634357,0.6165943184329197,0.1160062935575843
256,0.3303881668485701,0.17772399240359665,0.3494102209497243,0.04049545578658581
257,0.06822037855163217,0.21283420128840952,0.9987468183128162,0.09703947059810163
258,0.194225265737623,0.10156087021436543,0.4527858548324555,0.059507202506065365
259,0.23265476515516637,0.2710715912859887,0.7892492886846885,0.12296502232551576
260,0.2401211281307042,0.04762981742247939,1.0753252680957317,0.12559139266610145
261,0.12845811368897558,0.291743089270778,0.1804976146975532,0.07185987785458565
262,0.11378192258998751,0.12929260723199695,0.7435466531716286,0.09439124293625356
263,0.3015258315019309,0.22627514126710596,0.6525742790268734,0.02812092311680317
264,0.2845377639867365,0.08588696875050664,0.7164386369645594,0.0751167330518365
265,0.09795750016346574,0.25321905568707737,0.5638490695038809,0.137402699328959
266,0.15833567073568702,0.15928615153487774,1.110065747090429,0.02487134139984846
267,0.27118107890710236,0.19655000065825878,0.27685528700817374,0.08258719544857741
268,0.2062836063094437,0.14773329164460303,0.4873589829612523,0.10973391827195884
269,0.16903391676023602,0.24256218544114383,0.8854321037618442,0.04276045199483633
270,0.06998329786583782,0.06330239678081125,0.32260869516544044,0.11029271293431521
271,0.33331273747608064,0.30959430276416244,0.9103356055801733,0.05726435888558626
272,0.3483473504893482,0.07789428225066514,0.5826607620161026,0.08857213359326126
273,0.0855639192275703,0.3115309453140944,0.6726713754719122,0.033903354816138744
274,0.1751308192498982,0.13193259898945692,0.2504017322231084,0.13143240962177516
275,0.21175896944478156,0.23969999986607582,1.1461911499826236,0.06609936807304621
276,0.2608361474238336,0.1525499120047316,0.8425560820303857,0.06157637108117342
277,0.14744036784395576,0.18568976820819083,0.5051290072249248,0.12093264985829592
278,0.09654591614380478,0.09141440109536052,0.9454494207799434,0.03840449448674917
279,0.2837520823813975,0.26315374511200934,0.2970764680424705,0.09905003603547813
280,0.30542664853855966,0.11402587842103094,0.9800140950642525,0.11581144213676454
281,0.11705883992835879,0.22394691953621804,0.3932489343212917,0.05165023982524872
282,0.14099902333691716,0.06168926048651338,0.8157442074477672,0.10417840234935284
283,0.25321498410776255,0.29314728941489016,0.4167093406477943,0.04833777002990246
284,0.22406891575083138,0.10762226640339942,0.22330218455009163,0.023102552965283393
285,0.186258380766958,0.2815402445551008,1.0574762745684012,0.08445125527679921
286,0.05098950127139688,0.17045531046763063,0.6174115751195699,0.07692219331860543
287,0.3126092785038054,0.20144152643252167,0.7690375163165852,0.1355753256380558
288,0.317240266315639,0.09944099807646126,1.0927469513667747,0.10072182875126601
289,0.05558674242347479,0.2731881846021861,0.2633826287958771,0.03679525893181562
290,0.1816631551831961,0.1798396744839847,0.7029807436009868,0.11926801595836879
291,0.21943533904850482,0.21072174921352416,0.5465451524730771,0.06319275114685298
292,0.24858081731945275,0.12291348874475808,0.33996110244933514,0.06819218266755343
293,0.1364043878391385,0.23265540693514053,0.9238343506231903,0.1293062524870038
294,0.1216555267572403,0.0540130771510303,0.5008424967618659,0.031832563839852814
295,0.3100581906735897,0.2853586335452274,0.9027691586144267,0.09072032865136863
296,0.2790086200460791,0.16143725790735336,0.46627267378512766,0.13348273277282716
297,0.09176760744303465,0.19439799118600787,0.8065840078964829,0.07904812872409821
298,0.15222073681652545,0.08374003616347908,0.36676026321370153,0.08652181021869183
299,0.26557697616517545,0.25536690764594827,1.0122488391287625,0.02095459394156933
300,0.21650038827210666,0.06971691515203565,0.7300939158452674,0.04666575558483601
301,0.17991059813648463,0.3031827865894884,0.6352661167118698,0.10578785963356496
302,0.08078616484999657,0.14131461575999857,1.0580022564670069,0.05331510975956917
303,0.3436033338308334,0.24897787540126592,0.16703014190159737,0.11419482603669168
304,0.3381291329860687,0.13831078996881843,0.8330974997779353,0.030202914997935294
305,0.07468810006976127,0.23331880669016392,0.4302072079893201,0.09225470654666425
306,0.16432652566581962,0.07151191748585552,0.9934966136468574,0.06978515923023225
307,0.20146922636777165,0.3179162960033864,0.41058699173666535,0.12773518800735476
308,0.26636614464223385,0.09353308537229896,0.600091894349642,0.12464772358536721
309,0.15362883396446705,0.26103596393484624,0.7555657358057797,0.05790843203663826
310,0.10266171228140593,0.15043538524117323,0.2098452864045277,0.09537890739738943
311,0.28935474958270785,0.18780337559990584,1.0401713549748062,0.04211637862026692
312,0.29696782156825063,0.055275669623166324,0.2369481098504737,0.05558187935501338
313,0.10911113023757935,0.2995597330974415,1.1288838653691111,0.11189126167446375
314,0.13312627244740724,0.12044365934189409,0.5653387456053868,0.04442077916115522
315,0.244681198336184,0.21753033461235466,0.6592029001131654,0.10811323147267105
316,0.23721538968384265,0.16830539195612074,0.958937124778889,0.08050498183816672
317,0.19889287017285823,0.20359472376573834,0.3144103095527738,0.027008099518716334
318,0.06355017628520727,0.10976804367359728,0.8599051290763542,0.1394776539877057
319,0.3258295668289065,0.27939123727940024,0.518632030603662,0.07297270167618991
320,0.32322314167395233,0.05042927188705653,0.8737852703049778,0.1137155904993415
321,0.061615577433258295,0.2881441708151251,0.4747504035050049,0.05377500500530005
322,0.19703036909922955,0.12649359007924796,0.9143335184283554,0.10630177099257708
323,0.23482983550056813,0.22987462721113117,0.3275683576853946,0.04624419827014208
324,0.24259783076122404,0.18052364213299005,0.5521505324516445,0.026135062612593175
325,0.1303756651468575,0.20923534792102877,0.7037764736486598,0.08138814810663463
326,0.10628842515870929,0.09876178797334433,0.2807996159967035,0.07386228155344725
327,0.29466358302161094,0.2746708819651976,1.114973706015013,0.13860735427588225
328,0.2917299241758883,0.14226772341411562,0.19243776020146908,0.09207283422350884
329,0.10453457618132234,0.24776074429042638,1.0882271779609844,0.030374657958745957
330,0.15557608446106314,0.06876739345490933,0.6483883452590554,0.1279005316644907
331,0.2689599013887346,0.3043953025350347,0.738398958714865,0.0696005354076624
332,0.2037792679853737,0.08042133543174715,1.0106333726122974,0.059014012441039085
333,0.1671434466727078,0.25841741927154366,0.3622604198748246,0.12352468870580198
334,0.07743063447996974,0.16475134347379208,0.7850116439767181,0.04099791556596756
335,0.3402205924503505,0.19135106551740322,0.4475845691712573,0.09648541182279588
336,0.3417408416979015,0.1489511552527547,1.0443252370305358,0.07911733485758306
337,0.07840061960741877,0.1884893843764439,0.21111477694828062,0.13343269862234594
338,0.17730418192222713,0.09501372533570976,0.7744192963317036,0.020901803821325303
339,0.21456579836085438,0.2603545662555844,0.6218297288710251,0.08658461257815361
340,0.26275426214560865,0.07429533023387194,0.3801665301021188,0.10479666203260422
341,0.14991648932918905,0.31433049639407545,0.9678934405168518,0.047668798267841345
342,0.08968423092737794,0.13553198831807822,0.42215787371732294,0.11519879005849362
343,0.2762580038048327,0.23690101627446714,0.8202309945179149,0.052328481301665314
344,0.3120054501108825,0.11282072660326958,0.5184530345853418,0.03509092230349779
345,0.12424929244443775,0.276074577675201,0.8549164684375747,0.10241432029753925
346,0.13877957137301564,0.16525640888791532,0.291386315504089,0.06488433565944433
347,0.2504536901600659,0.20690662175603214,0.9407229128671809,0.11755909588187934
348,0.22217786451801658,0.11922440370917321,0.6860621485419571,0.13005758058279754
349,0.18375460570678115,0.21848144792113455,0.5950897743972018,0.06742168258875608
350,0.05789677510038019,0.05649016364198178,1.1405696234181524,0.08995257023721934
351,0.32005717838183045,0.29861231965012847,0.2457419700199738,0.03259031001478434
352,0.31535068135708566,0.12864560768753291,0.6310811212399974,0.050176846757531174
353,0.05308207329362631,0.22772352897468956,0.724945275747776,0.11726566947996618
354,0.18857182376086712,0.04828142806421965,0.17896934543717652,0.04979841098189354
355,0.226882416382432,0.2902911115381867,1.0709051009558141,0.10270774647593499
356,0.2551587963476777,0.10517331228405238,0.8023454285649582,0.08497164338827135
357,0.1435962351039052,0.26825637173000727,0.46107233009226617,0.022570320665836335
358,0.11943518072366714,0.17410796030890197,1.0241363390689715,0.1350385072082281
359,0.30729836300015445,0.2156540319416672,0.3796095238428563,0.07744167171418667
360,0.2809259122237563,0.0666507757306099,0.927831328847818,0.034203043170273305
361,0.0942451236769557,0.30651515026483683,0.344921706937626,0.08828428942710162
362,0.14535815753042697,0.14438015108089897,0.8911232707982882,0.06581609573215247
363,0.25808436386287215,0.2456450378019363,0.48823297900967294,0.13173302199691533
364,0.20989534575492141,0.1583710533976555,0.26732789608035235,0.1197109664604068
365,0.17274640444666145,0.19773015959654006,1.0976539646506307,0.06281722020357848
366,0.08296092227101326,0.08680576674919575,0.534845673452504,0.10028448585420847
367,0.34640934020280834,0.2520341351348907,0.6903195149086415,0.03718005958944559
368,0.33562618941068645,0.0886013060612604,0.30872109531033787,0.13698302056640388
