,SigC,SigH,EpsC,EpsH
70,0.24453124999999998,0.1283984375,0.34531249999999997,0.07453125
71,0.09453125000000001,0.2808984375,0.8453124999999999,0.14453125
72,0.11328125,0.1093359375,0.28281249999999997,0.10078124999999999
73,0.26328125,0.2618359375,0.7828124999999999,0.030781249999999996
74,0.33828125,0.18558593750000002,0.5328124999999999,0.13578125
75,0.18828125,0.3380859375,1.0328125,0.06578125
76,0.15078125,0.1474609375,0.6578124999999999,0.04828125
77,0.30078125,0.29996093749999997,0.1578125,0.11828124999999999
78,0.22578125,0.0712109375,0.9078124999999999,0.01328125
79,0.07578125,0.22371093749999998,0.4078124999999999,0.08328124999999999
80,0.08515625,0.0807421875,0.8140624999999999,0.07890624999999998
81,0.23515625,0.23324218749999998,0.31406249999999997,0.14890625
82,0.31015624999999997,0.1569921875,1.0640625,0.04390625
83,0.16015625,0.30949218749999996,0.5640624999999999,0.11390624999999999
84,0.19765624999999998,0.1951171875,0.1890625,0.09640624999999999
85,0.34765625,0.3476171875,0.6890624999999999,0.02640625
86,0.27265625,0.1188671875,0.4390624999999999,0.13140625
87,0.12265625,0.2713671875,0.9390624999999999,0.061406249999999996
88,0.10390625,0.1379296875,0.5015624999999999,0.01765625
89,0.25390625,0.2904296875,1.0015625,0.08765624999999999
90,0.32890624999999996,0.0616796875,0.25156249999999997,0.052656249999999995
91,0.17890625,0.2141796875,0.7515624999999999,0.12265624999999998
92,0.14140625,0.09980468749999999,1.1265625,0.14015624999999998
93,0.29140625,0.2523046875,0.6265624999999999,0.07015624999999999
94,0.21640625000000002,0.17605468749999997,0.8765624999999999,0.10515624999999998
95,0.06640625,0.3285546875,0.37656249999999997,0.03515625
96,0.06171875,0.0855078125,0.5484374999999999,0.059218749999999994
97,0.21171875,0.23800781249999997,1.0484375,0.12921875
98,0.28671874999999997,0.1617578125,0.29843749999999997,0.024218749999999997
99,0.13671875,0.31425781249999996,0.7984374999999999,0.09421874999999999
100,0.17421874999999998,0.1236328125,0.9234374999999999,0.11171874999999998
101,0.32421875,0.2761328125,0.4234374999999999,0.04171875
102,0.24921875,0.047382812499999996,0.6734374999999999,0.14671874999999998
103,0.09921875,0.1998828125,0.1734375,0.07671874999999999
104,0.11796875,0.18082031249999997,0.7359374999999999,0.03296875
105,0.26796875,0.3333203125,0.23593749999999997,0.10296874999999998
106,0.34296875,0.1045703125,0.9859374999999999,0.06796875
107,0.19296875000000002,0.2570703125,0.4859374999999999,0.13796875
108,0.15546875,0.06644531249999999,0.36093749999999997,0.12046874999999999
109,0.30546874999999996,0.2189453125,0.8609374999999999,0.05046875
110,0.23046875,0.1426953125,0.6109374999999999,0.08546874999999998
111,0.08046875,0.2951953125,1.1109375,0.01546875
112,0.07109375,0.1522265625,0.26718749999999997,0.14234375
113,0.22109374999999998,0.30472656249999996,0.7671874999999999,0.07234375
114,0.29609375,0.0759765625,0.5171874999999999,0.10734374999999999
115,0.14609375,0.22847656249999998,1.0171875,0.037343749999999995
116,0.18359375,0.1141015625,0.8921874999999999,0.01984375
117,0.33359374999999997,0.2666015625,0.39218749999999997,0.08984374999999999
118,0.25859375,0.19035156250000002,1.1421875,0.05484375
119,0.10859375,0.3428515625,0.6421874999999999,0.12484374999999999
120,0.08984375,0.0569140625,1.0796875,0.08109374999999999
121,0.23984375000000002,0.2094140625,0.5796874999999999,0.01109375
122,0.31484375,0.1331640625,0.8296874999999999,0.11609374999999998
123,0.16484375,0.2856640625,0.32968749999999997,0.046093749999999996
124,0.12734375,0.17128906249999998,0.4546874999999999,0.06359374999999999
125,0.27734375,0.3237890625,0.9546874999999999,0.13359374999999998
126,0.20234375,0.0950390625,0.2046875,0.02859375
127,0.05234375,0.24753906250000002,0.7046874999999999,0.09859374999999998
128,0.053515625000000004,0.14626953125,0.4429687499999999,0.036796875
129,0.20351562499999998,0.29876953125,0.9429687499999999,0.10679687499999999
130,0.278515625,0.07001953125,0.19296875,0.071796875
131,0.128515625,0.22251953125,0.6929687499999999,0.141796875
132,0.166015625,0.10814453125,1.06796875,0.12429687499999999
133,0.31601562499999997,0.26064453125,0.5679687499999999,0.054296874999999994
134,0.241015625,0.18439453125,0.8179687499999999,0.08929687499999998
135,0.091015625,0.33689453124999996,0.31796874999999997,0.019296874999999998
136,0.109765625,0.05095703125,0.8804687499999999,0.045546875
137,0.259765625,0.20345703124999998,0.38046874999999997,0.11554687499999998
138,0.33476562499999996,0.12720703125,1.13046875,0.010546875
139,0.184765625,0.27970703125,0.6304687499999999,0.08054687499999999
140,0.147265625,0.16533203125,0.25546874999999997,0.09804687499999999
141,0.297265625,0.31783203125,0.7554687499999999,0.028046875
142,0.22226562500000002,0.08908203125,0.5054687499999999,0.13304687499999998
143,0.072265625,0.24158203125,1.00546875,0.06304687499999999
144,0.081640625,0.09861328124999999,0.34921874999999997,0.09367187499999999
145,0.231640625,0.25111328125,0.8492187499999999,0.023671875
146,0.306640625,0.17486328125,0.5992187499999999,0.128671875
147,0.156640625,0.32736328124999997,1.09921875,0.058671875
148,0.194140625,0.13673828124999998,0.7242187499999999,0.07617187499999999
149,0.344140625,0.28923828125,0.22421874999999997,0.146171875
150,0.269140625,0.06048828125,0.9742187499999999,0.041171875
151,0.119140625,0.21298828125000002,0.4742187499999999,0.11117187499999999
152,0.10039062500000001,0.19392578124999998,0.9117187499999999,0.137421875
153,0.250390625,0.34642578124999995,0.4117187499999999,0.06742187499999999
154,0.325390625,0.11767578125,0.6617187499999999,0.10242187499999998
155,0.17539062500000002,0.27017578124999997,0.16171875,0.032421874999999996
156,0.137890625,0.07955078125000001,0.5367187499999999,0.014921875
157,0.287890625,0.23205078125,1.03671875,0.084921875
158,0.212890625,0.15580078125,0.28671874999999997,0.049921875
159,0.062890625,0.30830078125,0.7867187499999999,0.11992187499999998
160,0.067578125,0.06525390625,1.14609375,0.11335937499999998
161,0.217578125,0.21775390625000002,0.6460937499999999,0.043359375
162,0.29257812499999997,0.14150390624999998,0.8960937499999999,0.148359375
163,0.142578125,0.29400390625,0.39609374999999997,0.07835937499999998
164,0.18007812499999998,0.17962890625,0.5210937499999999,0.06085937499999999
165,0.330078125,0.33212890624999997,1.02109375,0.130859375
166,0.255078125,0.10337890625,0.27109374999999997,0.025859374999999997
167,0.105078125,0.25587890625,0.7710937499999999,0.09585937499999998
168,0.123828125,0.12244140625,0.20859375,0.12210937499999998
169,0.273828125,0.27494140625,0.7085937499999999,0.052109375
170,0.348828125,0.04619140625,0.4585937499999999,0.08710937499999999
171,0.19882812500000002,0.19869140624999998,0.9585937499999999,0.017109375
172,0.161328125,0.08431640625,0.8335937499999999,0.034609375
173,0.31132812499999996,0.23681640625,0.33359374999999997,0.10460937499999999
174,0.236328125,0.16056640625000002,1.08359375,0.06960937499999999
175,0.086328125,0.31306640625,0.5835937499999999,0.139609375
176,0.076953125,0.17009765625,0.6773437499999999,0.021484375
177,0.22695312499999998,0.32259765625,0.17734375,0.09148437499999999
178,0.301953125,0.09384765625,0.9273437499999999,0.056484374999999996
179,0.151953125,0.24634765625,0.4273437499999999,0.12648437499999998
180,0.189453125,0.05572265625,0.30234374999999997,0.143984375
181,0.33945312499999997,0.20822265624999997,0.8023437499999999,0.07398437499999999
182,0.264453125,0.13197265625,0.5523437499999999,0.10898437499999998
183,0.114453125,0.28447265625,1.05234375,0.038984374999999995
184,0.095703125,0.11291015624999999,0.6148437499999999,0.065234375
185,0.24570312500000002,0.26541015625,1.11484375,0.135234375
186,0.320703125,0.18916015625,0.36484374999999997,0.030234375
187,0.170703125,0.34166015624999996,0.8648437499999999,0.10023437499999999
188,0.133203125,0.15103515625,0.9898437499999999,0.08273437499999999
189,0.283203125,0.30353515625,0.4898437499999999,0.012734375
190,0.208203125,0.07478515625,0.7398437499999999,0.11773437499999999
191,0.058203125,0.22728515625,0.23984374999999997,0.047734374999999996
192,0.055859375,0.10576171875,0.7476562499999999,0.136328125
193,0.205859375,0.25826171875,0.24765624999999997,0.06632812499999999
194,0.28085937499999997,0.18201171875,0.9976562499999999,0.10132812499999999
195,0.130859375,0.33451171874999996,0.4976562499999999,0.031328125
196,0.16835937499999998,0.14388671874999998,0.37265624999999997,0.013828125
197,0.318359375,0.29638671875,0.8726562499999999,0.08382812499999999
198,0.243359375,0.06763671874999999,0.6226562499999999,0.048828125
199,0.093359375,0.22013671875000002,1.12265625,0.11882812499999998
200,0.112109375,0.16294921875,0.5601562499999999,0.09257812499999998
201,0.262109375,0.31544921875,1.06015625,0.022578124999999998
202,0.337109375,0.08669921875,0.31015624999999997,0.127578125
203,0.18710937500000002,0.23919921875,0.8101562499999999,0.057578124999999994
204,0.149609375,0.048574218749999995,0.9351562499999999,0.07507812499999998
205,0.299609375,0.20107421874999998,0.4351562499999999,0.145078125
206,0.224609375,0.12482421875,0.6851562499999999,0.040078125
207,0.074609375,0.27732421875,0.18515625,0.11007812499999999
208,0.083984375,0.13435546874999998,1.02890625,0.053203125
209,0.23398437500000002,0.28685546875,0.5289062499999999,0.12320312499999998
210,0.308984375,0.05810546875,0.7789062499999999,0.018203125
211,0.158984375,0.21060546874999997,0.27890624999999997,0.088203125
212,0.196484375,0.09623046874999999,0.4039062499999999,0.10570312499999998
213,0.34648437499999996,0.24873046875,0.9039062499999999,0.035703124999999995
214,0.271484375,0.17248046875,0.15390625,0.14070312499999998
215,0.121484375,0.32498046875,0.6539062499999999,0.07070312499999999
216,0.102734375,0.07716796875,0.21640624999999997,0.044453124999999996
217,0.252734375,0.22966796875,0.7164062499999999,0.11445312499999999
218,0.32773437499999997,0.15341796875,0.4664062499999999,0.07945312499999999
219,0.177734375,0.30591796875,0.9664062499999999,0.149453125
220,0.140234375,0.19154296875,0.8414062499999999,0.13195312499999998
221,0.290234375,0.34404296874999996,0.34140624999999997,0.061953125
222,0.21523437499999998,0.11529296875,1.09140625,0.09695312499999999
223,0.065234375,0.26779296874999997,0.5914062499999999,0.026953125
224,0.060546875,0.18677734375,0.32578124999999997,0.068515625
225,0.21054687500000002,0.33927734374999996,0.8257812499999999,0.138515625
226,0.285546875,0.11052734374999999,0.5757812499999999,0.033515625
227,0.135546875,0.26302734375,1.07578125,0.10351562499999999
228,0.173046875,0.07240234375,0.7007812499999999,0.08601562499999998
229,0.32304687499999996,0.22490234375,0.20078125,0.016015625
230,0.248046875,0.14865234375,0.9507812499999999,0.12101562499999999
231,0.098046875,0.30115234375,0.4507812499999999,0.051015624999999995
232,0.116796875,0.09146484375,1.01328125,0.024765625
233,0.266796875,0.24396484375,0.5132812499999999,0.09476562499999999
234,0.341796875,0.16771484375,0.7632812499999999,0.059765624999999996
235,0.19179687499999998,0.32021484375,0.26328124999999997,0.129765625
236,0.154296875,0.12958984375,0.6382812499999999,0.14726562499999998
237,0.30429687499999997,0.28208984375,1.13828125,0.07726562499999999
238,0.229296875,0.05333984375,0.38828124999999997,0.11226562499999998
239,0.079296875,0.20583984374999997,0.8882812499999999,0.042265625
240,0.069921875,0.06287109375,0.4820312499999999,0.11664062499999998
241,0.219921875,0.21537109375000002,0.9820312499999999,0.046640625
242,0.294921875,0.13912109374999998,0.23203124999999997,0.081640625
243,0.144921875,0.29162109375,0.7320312499999999,0.011640625
244,0.182421875,0.17724609375,1.10703125,0.029140624999999996
245,0.332421875,0.32974609374999997,0.6070312499999999,0.09914062499999998
246,0.257421875,0.10099609374999999,0.8570312499999999,0.06414062499999999
247,0.107421875,0.25349609375,0.35703124999999997,0.13414062499999999
248,0.08867187500000001,0.15818359375,0.7945312499999999,0.10789062499999999
249,0.23867187499999998,0.31068359375,0.29453124999999997,0.037890625
250,0.313671875,0.08193359375,1.04453125,0.142890625
251,0.163671875,0.23443359375,0.5445312499999999,0.07289062499999999
252,0.126171875,0.12005859375,0.16953125,0.055390625
253,0.276171875,0.27255859374999997,0.6695312499999999,0.12539062499999998
254,0.201171875,0.19630859374999998,0.4195312499999999,0.020390625
255,0.051171875000000006,0.34880859374999995,0.9195312499999999,0.09039062499999999
256,0.0517578125,0.196904296875,0.8277343749999999,0.051289062499999996
257,0.20175781250000002,0.34940429687499996,0.32773437499999997,0.12128906249999999
258,0.2767578125,0.120654296875,1.077734375,0.0162890625
259,0.1267578125,0.273154296875,0.5777343749999999,0.08628906249999999
260,0.1642578125,0.08252929687499999,0.202734375,0.10378906249999999
261,0.31425781249999996,0.23502929687500002,0.7027343749999999,0.033789062499999994
262,0.2392578125,0.15877929687499998,0.4527343749999999,0.1387890625
263,0.0892578125,0.311279296875,0.9527343749999999,0.0687890625
264,0.1080078125,0.101591796875,0.5152343749999999,0.042539062499999995
265,0.2580078125,0.254091796875,1.015234375,0.11253906249999998
266,0.3330078125,0.177841796875,0.26523437499999997,0.07753906249999999
267,0.18300781249999998,0.330341796875,0.7652343749999999,0.14753906249999998
268,0.1455078125,0.139716796875,1.140234375,0.1300390625
269,0.29550781249999997,0.292216796875,0.6402343749999999,0.0600390625
270,0.2205078125,0.063466796875,0.8902343749999999,0.09503906249999998
271,0.0705078125,0.21596679687499998,0.39023437499999997,0.0250390625
272,0.0798828125,0.053935546875,0.9839843749999999,0.1344140625
273,0.22988281249999998,0.206435546875,0.4839843749999999,0.0644140625
274,0.3048828125,0.130185546875,0.7339843749999999,0.09941406249999998
275,0.1548828125,0.28268554687499997,0.23398437499999997,0.029414062499999998
276,0.1923828125,0.168310546875,0.6089843749999999,0.0119140625
277,0.34238281249999997,0.320810546875,1.108984375,0.08191406249999998
278,0.2673828125,0.092060546875,0.35898437499999997,0.0469140625
279,0.1173828125,0.244560546875,0.8589843749999999,0.11691406249999999
280,0.0986328125,0.14924804687499998,0.29648437499999997,0.09066406249999999
281,0.24863281250000002,0.30174804687499995,0.7964843749999999,0.020664062499999997
282,0.3236328125,0.072998046875,0.5464843749999999,0.12566406249999998
283,0.1736328125,0.22549804687499997,1.046484375,0.0556640625
284,0.1361328125,0.11112304687499999,0.6714843749999999,0.07316406249999999
285,0.2861328125,0.263623046875,0.171484375,0.1431640625
286,0.2111328125,0.187373046875,0.9214843749999999,0.0381640625
287,0.0611328125,0.339873046875,0.4214843749999999,0.10816406249999999
288,0.0658203125,0.115888671875,0.24960937499999997,0.11910156249999998
289,0.2158203125,0.268388671875,0.7496093749999999,0.0491015625
290,0.2908203125,0.192138671875,0.4996093749999999,0.08410156249999999
291,0.1408203125,0.34463867187499997,0.9996093749999999,0.0141015625
292,0.17832031250000002,0.15401367187499998,0.8746093749999999,0.0316015625
293,0.3283203125,0.306513671875,0.37460937499999997,0.10160156249999999
294,0.2533203125,0.077763671875,1.124609375,0.06660156249999999
295,0.10332031250000001,0.23026367187500002,0.6246093749999999,0.1366015625
296,0.1220703125,0.17307617187500002,1.062109375,0.11035156249999999
297,0.2720703125,0.325576171875,0.5621093749999999,0.0403515625
298,0.3470703125,0.096826171875,0.8121093749999999,0.1453515625
299,0.1970703125,0.249326171875,0.31210937499999997,0.07535156249999998
300,0.1595703125,0.058701171875,0.4371093749999999,0.057851562499999995
301,0.3095703125,0.21120117187499998,0.9371093749999999,0.1278515625
302,0.2345703125,0.134951171875,0.187109375,0.0228515625
303,0.0845703125,0.28745117187499997,0.6871093749999999,0.09285156249999998
304,0.0751953125,0.125419921875,0.5308593749999999,0.07097656249999999
305,0.22519531250000002,0.277919921875,1.030859375,0.14097656249999999
306,0.3001953125,0.049169921874999994,0.28085937499999997,0.035976562499999996
307,0.1501953125,0.201669921875,0.7808593749999999,0.10597656249999998
308,0.1876953125,0.087294921875,0.9058593749999999,0.08847656249999998
309,0.33769531249999996,0.239794921875,0.4058593749999999,0.0184765625
310,0.2626953125,0.163544921875,0.6558593749999999,0.12347656249999998
311,0.1126953125,0.316044921875,0.155859375,0.0534765625
312,0.0939453125,0.068232421875,0.7183593749999999,0.027226562499999996
313,0.2439453125,0.22073242187499997,0.21835937499999997,0.09722656249999999
314,0.31894531249999997,0.144482421875,0.9683593749999999,0.0622265625
315,0.1689453125,0.29698242187499996,0.4683593749999999,0.13222656249999998
316,0.1314453125,0.182607421875,0.34335937499999997,0.1497265625
317,0.2814453125,0.335107421875,0.8433593749999999,0.07972656249999999
318,0.20644531249999998,0.106357421875,0.5933593749999999,0.11472656249999999
319,0.056445312500000004,0.258857421875,1.093359375,0.0447265625
320,0.0587890625,0.075380859375,0.6480468749999999,0.09613281249999998
321,0.2087890625,0.22788085937499997,1.148046875,0.026132812499999998
322,0.28378906249999997,0.15163085937499998,0.39804687499999997,0.1311328125
323,0.1337890625,0.30413085937499995,0.8980468749999999,0.061132812499999994
324,0.17128906249999998,0.189755859375,1.023046875,0.07863281249999998
325,0.3212890625,0.34225585937499997,0.5230468749999999,0.1486328125
326,0.2462890625,0.11350585937499999,0.7730468749999999,0.0436328125
327,0.0962890625,0.266005859375,0.27304687499999997,0.11363281249999999
328,0.1150390625,0.132568359375,0.7105468749999999,0.1398828125
329,0.2650390625,0.28506835937499997,0.210546875,0.06988281249999999
330,0.3400390625,0.056318359375,0.9605468749999999,0.10488281249999999
331,0.19003906250000002,0.20881835937499998,0.4605468749999999,0.0348828125
332,0.1525390625,0.094443359375,0.33554687499999997,0.0173828125
333,0.30253906249999996,0.246943359375,0.8355468749999999,0.08738281249999999
334,0.2275390625,0.17069335937500002,0.5855468749999999,0.0523828125
335,0.0775390625,0.323193359375,1.085546875,0.12238281249999998
336,0.0869140625,0.161162109375,0.179296875,0.039257812499999996
337,0.23691406250000002,0.313662109375,0.6792968749999999,0.10925781249999998
338,0.3119140625,0.08491210937499999,0.4292968749999999,0.07425781249999999
339,0.1619140625,0.237412109375,0.9292968749999999,0.1442578125
340,0.1994140625,0.046787109375,0.8042968749999999,0.12675781249999998
341,0.34941406249999996,0.199287109375,0.30429687499999997,0.0567578125
342,0.2744140625,0.123037109375,1.054296875,0.09175781249999998
343,0.1244140625,0.275537109375,0.5542968749999999,0.0217578125
344,0.1056640625,0.103974609375,1.116796875,0.0480078125
345,0.2556640625,0.256474609375,0.6167968749999999,0.11800781249999999
346,0.33066406249999997,0.180224609375,0.8667968749999999,0.0130078125
347,0.1806640625,0.332724609375,0.36679687499999997,0.08300781249999999
348,0.1431640625,0.142099609375,0.4917968749999999,0.10050781249999999
349,0.2931640625,0.294599609375,0.9917968749999999,0.030507812499999995
350,0.21816406249999998,0.06584960937499999,0.24179687499999997,0.1355078125
351,0.0681640625,0.21834960937499998,0.7417968749999999,0.0655078125
352,0.0634765625,0.15639648437499998,0.9449218749999999,0.0195703125
353,0.21347656250000002,0.308896484375,0.4449218749999999,0.08957031249999999
354,0.2884765625,0.080146484375,0.6949218749999999,0.054570312499999996
355,0.1384765625,0.23264648437500002,0.194921875,0.12457031249999999
356,0.1759765625,0.118271484375,0.5699218749999999,0.1420703125
357,0.32597656249999996,0.270771484375,1.069921875,0.0720703125
358,0.2509765625,0.194521484375,0.31992187499999997,0.10707031249999999
359,0.1009765625,0.34702148437499997,0.8199218749999999,0.0370703125
360,0.1197265625,0.061083984375,0.38242187499999997,0.06332031249999999
361,0.2697265625,0.21358398437499998,0.8824218749999999,0.13332031249999998
362,0.3447265625,0.137333984375,0.6324218749999999,0.0283203125
363,0.19472656249999998,0.289833984375,1.132421875,0.09832031249999999
364,0.1572265625,0.17545898437500002,0.7574218749999999,0.08082031249999999
365,0.30722656249999997,0.327958984375,0.25742187499999997,0.0108203125
366,0.2322265625,0.099208984375,1.007421875,0.11582031249999998
367,0.0822265625,0.251708984375,0.5074218749999999,0.0458203125
368,0.0728515625,0.089677734375,0.8511718749999999,0.11144531249999999
369,0.2228515625,0.242177734375,0.35117187499999997,0.0414453125
370,0.2978515625,0.165927734375,1.101171875,0.1464453125
371,0.1478515625,0.318427734375,0.6011718749999999,0.07644531249999999
372,0.1853515625,0.127802734375,0.22617187499999997,0.0589453125
373,0.3353515625,0.280302734375,0.7261718749999999,0.1289453125
374,0.2603515625,0.051552734375,0.4761718749999999,0.0239453125
375,0.1103515625,0.204052734375,0.9761718749999999,0.09394531249999999
376,0.09160156250000001,0.184990234375,0.4136718749999999,0.12019531249999998
377,0.24160156249999998,0.337490234375,0.9136718749999999,0.0501953125
378,0.3166015625,0.108740234375,0.163671875,0.08519531249999998
379,0.1666015625,0.261240234375,0.6636718749999999,0.015195312499999999
380,0.1291015625,0.070615234375,1.038671875,0.0326953125
381,0.2791015625,0.22311523437499997,0.5386718749999999,0.10269531249999998
382,0.2041015625,0.146865234375,0.7886718749999999,0.0676953125
383,0.054101562500000006,0.29936523437499996,0.28867187499999997,0.1376953125
384,0.0529296875,0.095634765625,1.050390625,0.07699218749999999
385,0.2029296875,0.24813476562499998,0.5503906249999999,0.14699218749999998
386,0.27792968749999997,0.171884765625,0.8003906249999999,0.0419921875
387,0.1279296875,0.32438476562499996,0.30039062499999997,0.11199218749999998
388,0.16542968749999998,0.133759765625,0.4253906249999999,0.09449218749999999
389,0.3154296875,0.286259765625,0.9253906249999999,0.0244921875
390,0.2404296875,0.057509765625,0.175390625,0.1294921875
391,0.0904296875,0.210009765625,0.6753906249999999,0.059492187499999995
392,0.1091796875,0.19094726562499997,0.23789062499999997,0.015742187499999998
393,0.2591796875,0.343447265625,0.7378906249999999,0.08574218749999998
394,0.3341796875,0.114697265625,0.4878906249999999,0.0507421875
395,0.18417968750000002,0.267197265625,0.9878906249999999,0.12074218749999999
396,0.1466796875,0.076572265625,0.8628906249999999,0.1382421875
397,0.2966796875,0.229072265625,0.36289062499999997,0.0682421875
398,0.2216796875,0.152822265625,1.112890625,0.10324218749999999
399,0.0716796875,0.305322265625,0.6128906249999999,0.0332421875
400,0.0810546875,0.143291015625,0.7691406249999999,0.12511718749999998
401,0.23105468750000002,0.295791015625,0.26914062499999997,0.0551171875
402,0.3060546875,0.067041015625,1.019140625,0.09011718749999999
403,0.1560546875,0.219541015625,0.5191406249999999,0.0201171875
404,0.1935546875,0.105166015625,0.39414062499999997,0.037617187499999996
405,0.34355468749999996,0.25766601562499997,0.8941406249999999,0.10761718749999999
406,0.2685546875,0.18141601562499998,0.6441406249999999,0.07261718749999999
407,0.1185546875,0.33391601562499995,1.144140625,0.1426171875
408,0.0998046875,0.047978515624999996,0.5816406249999999,0.09886718749999998
409,0.2498046875,0.20047851562500002,1.081640625,0.028867187499999995
410,0.32480468749999997,0.124228515625,0.33164062499999997,0.13386718749999998
411,0.1748046875,0.276728515625,0.8316406249999999,0.06386718749999999
412,0.1373046875,0.162353515625,0.9566406249999999,0.0463671875
413,0.2873046875,0.31485351562499997,0.4566406249999999,0.11636718749999998
414,0.21230468749999998,0.08610351562499999,0.7066406249999999,0.0113671875
415,0.062304687500000004,0.23860351562499998,0.206640625,0.0813671875
416,0.0669921875,0.176650390625,0.4722656249999999,0.1448046875
417,0.2169921875,0.32915039062499996,0.9722656249999999,0.0748046875
418,0.2919921875,0.100400390625,0.22226562499999997,0.10980468749999998
419,0.1419921875,0.25290039062499997,0.7222656249999999,0.0398046875
420,0.1794921875,0.062275390624999996,1.097265625,0.022304687499999996
421,0.3294921875,0.214775390625,0.5972656249999999,0.09230468749999998
422,0.2544921875,0.138525390625,0.8472656249999999,0.0573046875
423,0.1044921875,0.291025390625,0.34726562499999997,0.12730468749999999
424,0.1232421875,0.119462890625,0.7847656249999999,0.08355468749999999
425,0.2732421875,0.271962890625,0.28476562499999997,0.013554687499999999
426,0.34824218749999997,0.19571289062499997,1.034765625,0.11855468749999998
427,0.1982421875,0.348212890625,0.5347656249999999,0.0485546875
